SENSOR 5 2.4542813301086426 2.459576368331909
SENSOR 6 2.4523301124572754 2.49691104888916
ODOMETRY -2.005017321005911 -0.5016709123264524 0.5926376263870905
SENSOR 1 0.9756976962089539 1.011735439300537
SENSOR 2 2.465819835662842 2.4316246509552
SENSOR 3 2.4746720790863037 2.4948976039886475
ODOMETRY -2.006249896297158 -0.5018647955412665 0.6832194898186569
SENSOR 1 2.4843623638153076 2.5654239654541016
SENSOR 9 1.7645838260650635 1.7503323554992676
ODOMETRY -2.007301879024973 -0.5023046873432843 0.7782880919227281
SENSOR 6 1.7872028350830078 1.7532827854156494
SENSOR 7 1.7406448125839233 1.727946400642395
SENSOR 8 1.7044930458068848 1.7401281595230103
SENSOR 9 1.7502467632293701 1.761252522468567
ODOMETRY -2.007884524189668 -0.5029758855082528 0.8779462666392261
SENSOR 3 1.7988896369934082 1.7693333625793457
SENSOR 4 1.7434192895889282 1.7307918071746826
SENSOR 5 1.7240458726882935 1.7180901765823364
SENSOR 6 1.7390836477279663 1.7466734647750854
SENSOR 7 1.8037347793579102 3.402794361114502
SENSOR 8 3.347188711166382 3.3304643630981445
SENSOR 9 3.300673484802246 3.280315637588501
ODOMETRY -2.0083802985002692 -0.503675419538169 0.974457637667468
SENSOR 1 1.7567907571792603 1.7494968175888062
SENSOR 2 1.7331397533416748 1.719146966934204
SENSOR 3 1.7250882387161255 1.7243512868881226
SENSOR 4 1.7559685707092285 1.8153233528137207
SENSOR 5 3.3848657608032227 3.3357834815979004
SENSOR 6 3.322805166244507 3.295311689376831
SENSOR 7 3.2872612476348877 3.2467763423919678
SENSOR 8 3.2258214950561523 3.217677116394043
SENSOR 9 3.0964322090148926 2.9109458923339844
ODOMETRY -2.0087537088477294 -0.5043179303420781 1.0581489235708375
SENSOR 1 1.7277159690856934 1.7615114450454712
SENSOR 2 1.7753335237503052 1.8408195972442627
SENSOR 3 3.3784871101379395 3.339240312576294
SENSOR 4 3.314162492752075 3.2811269760131836
SENSOR 5 3.2520902156829834 3.2390964031219482
SENSOR 6 3.215878963470459 3.221839427947998
SENSOR 7 2.995189666748047 2.81276535987854
SENSOR 8 2.626737356185913 2.6001858711242676
SENSOR 9 2.589293956756592 2.5613021850585938
ODOMETRY -2.0090241315481414 -0.5048785029121365 1.128275070799303
SENSOR 1 3.3708322048187256 3.347463846206665
SENSOR 2 3.3038523197174072 3.30788254737854
SENSOR 3 3.2782087326049805 3.2510788440704346
SENSOR 4 3.2226955890655518 3.2251687049865723
SENSOR 5 3.0271949768066406 2.8424439430236816
SENSOR 6 2.6691627502441406 2.5916192531585693
SENSOR 7 2.584001064300537 2.5994162559509277
SENSOR 8 2.5817480087280273 2.5569915771484375
SENSOR 9 2.5688059329986572 2.566602945327759
ODOMETRY -2.0092252009930225 -0.505375977044233 1.1887419969796205
SENSOR 1 3.287322998046875 3.257178783416748
SENSOR 2 3.272984743118286 3.2388389110565186
SENSOR 3 3.2157139778137207 2.998155355453491
SENSOR 4 2.796374797821045 2.6209776401519775
SENSOR 5 2.5938403606414795 2.6068882942199707
SENSOR 6 2.5811617374420166 2.5928986072540283
SENSOR 7 2.5567688941955566 2.5647482872009277
SENSOR 8 2.5495200157165527 2.5508687496185303
SENSOR 9 2.4955570697784424 2.4039649963378906
ODOMETRY -2.0093744264072386 -0.5058148953709842 1.2409664230162396
SENSOR 1 3.230372190475464 3.206831455230713
SENSOR 2 3.005293607711792 2.81669282913208
SENSOR 3 2.6763129234313965 2.599567174911499
SENSOR 4 2.5969607830047607 2.5820844173431396
SENSOR 5 2.5758817195892334 2.558906316757202
SENSOR 6 2.5580546855926514 2.5591933727264404
SENSOR 7 2.554434061050415 2.509178876876831
SENSOR 8 2.405301809310913 2.3253538608551025
SENSOR 9 2.2559561729431152 2.1693642139434814
ODOMETRY -2.0094848235856158 -0.5062001066698467 1.2860746671087135
SENSOR 1 2.94146728515625 2.753558874130249
SENSOR 2 2.622981071472168 2.600247859954834
SENSOR 3 2.5873334407806396 2.5854430198669434
SENSOR 4 2.570138931274414 2.5494487285614014
SENSOR 5 2.559659242630005 2.5392587184906006
SENSOR 6 2.5608625411987305 2.4801268577575684
SENSOR 7 2.38555645942688 2.3029143810272217
SENSOR 8 2.2301464080810547 2.1511616706848145
SENSOR 9 2.090496778488159 2.033435344696045
ODOMETRY -2.0095662083420813 -0.5065368644307755 1.3250406952162053
SENSOR 1 2.6096389293670654 2.5880448818206787
SENSOR 2 2.5833353996276855 2.568880558013916
SENSOR 3 2.5897014141082764 2.571375846862793
SENSOR 4 2.5494632720947266 2.5450360774993896
SENSOR 5 2.5495660305023193 2.456151008605957
SENSOR 6 2.367593288421631 2.2972655296325684
SENSOR 7 2.2153537273406982 2.1324117183685303
SENSOR 8 2.079918384552002 2.0409796237945557
SENSOR 9 1.972749948501587 1.9258856773376465
ODOMETRY -2.0096259801037015 -0.5068304117788716 1.3587011696928444
SENSOR 1 2.576035499572754 2.5904734134674072
SENSOR 2 2.5648586750030518 2.5766961574554443
SENSOR 3 2.551560163497925 2.5608248710632324
SENSOR 4 2.5481085777282715 2.4813766479492188
SENSOR 5 2.388085126876831 2.296649932861328
SENSOR 6 2.234872579574585 2.1414196491241455
SENSOR 7 2.1087863445281982 2.0202558040618896
SENSOR 8 1.9821044206619263 1.9300668239593506
SENSOR 9 1.884412407875061 1.8353906869888306
ODOMETRY -2.009669698549885 -0.5070857518900578 1.3877788040182655
SENSOR 1 2.5767080783843994 2.5673201084136963
SENSOR 2 2.5685157775878906 2.5480005741119385
SENSOR 3 2.548374891281128 2.500737190246582
SENSOR 4 2.4336938858032227 2.32568359375
SENSOR 5 2.2588706016540527 2.2096006870269775
SENSOR 6 2.110994577407837 2.084895610809326
SENSOR 7 1.9927431344985962 1.9503289461135864
SENSOR 8 1.896847128868103 1.864428997039795
SENSOR 9 1.8192100524902344 1.7652082443237305
ODOMETRY -2.0097015242949134 -0.507307501920947 1.4128977000373368
SENSOR 1 2.562040328979492 2.5490028858184814
SENSOR 2 2.5679538249969482 2.5600976943969727
SENSOR 3 2.480198621749878 2.394595146179199
SENSOR 4 2.3270785808563232 2.2519338130950928
SENSOR 5 2.1579689979553223 2.1153128147125244
SENSOR 6 2.06339168548584 1.9813328981399536
SENSOR 7 1.916751742362976 1.859513282775879
SENSOR 8 1.8303604125976562 1.8047690391540527
SENSOR 9 1.7458252906799316 1.7101925611495972
ODOMETRY -2.0097251316417637 -0.5075050543090736 1.4351677560524683
SENSOR 1 2.563497543334961 2.5493907928466797
SENSOR 2 2.5771403312683105 2.458951711654663
SENSOR 3 2.371443510055542 2.2944605350494385
SENSOR 4 2.221544027328491 2.1637511253356934
SENSOR 5 2.0915541648864746 2.0246691703796387
SENSOR 6 1.984065055847168 1.9308037757873535
SENSOR 7 1.888022541999817 1.8279176950454712
SENSOR 8 1.7912678718566895 1.740010142326355
SENSOR 9 1.72838294506073 1.664439082145691
ODOMETRY -2.0097419734286515 -0.5076758625460536 1.4543587615988338
SENSOR 1 2.547147274017334 2.5503363609313965
SENSOR 2 2.472430944442749 2.390760660171509
SENSOR 3 2.295755386352539 2.216853141784668
SENSOR 4 2.1430552005767822 2.085836172103882
SENSOR 5 2.0358731746673584 1.9695875644683838
SENSOR 6 1.92417573928833 1.869141697883606
SENSOR 7 1.817960262298584 1.7891443967819214
SENSOR 8 1.7533406019210815 1.7144824266433716
SENSOR 9 1.65850031375885 1.6300517320632935
ODOMETRY -2.0097535841279384 -0.5078193247812082 1.4704335668188684
SENSOR 1 2.5498788356781006 2.465934991836548
SENSOR 2 2.3867599964141846 2.3150501251220703
SENSOR 3 2.2284629344940186 2.1626510620117188
SENSOR 4 2.1048450469970703 2.040034532546997
SENSOR 5 1.991086721420288 1.933922290802002
SENSOR 6 1.8857237100601196 1.8474950790405273
SENSOR 7 1.780503511428833 1.7309221029281616
SENSOR 8 1.710485816001892 1.6989128589630127
SENSOR 9 1.6347196102142334 1.6108187437057495
ODOMETRY -2.0097617725650454 -0.5079434427876534 1.4843091067524712
SENSOR 1 2.478811264038086 2.409482479095459
SENSOR 2 2.3039968013763428 2.242676019668579
SENSOR 3 2.16180419921875 2.1095693111419678
SENSOR 4 2.0498361587524414 1.996918797492981
SENSOR 5 1.936503291130066 1.8998148441314697
SENSOR 6 1.823880910873413 1.782065987586975
SENSOR 7 1.7557333707809448 1.7051408290863037
SENSOR 8 1.6955039501190186 1.6412864923477173
SENSOR 9 1.607254147529602 1.5732126235961914 
ODOMETRY -2.0088873968935768 -0.49672038476238295 1.485118066145853
SENSOR 1 2.5299041271209717 2.45693302154541
SENSOR 2 2.3752248287200928 2.3036117553710938
SENSOR 3 2.2298734188079834 2.1507954597473145
SENSOR 4 2.097642660140991 2.022292375564575
SENSOR 5 1.9943794012069702 1.9098843336105347
SENSOR 6 1.880001187324524 1.830831527709961
SENSOR 7 1.780760645866394 1.7276133298873901
SENSOR 8 1.7028026580810547 1.6786149740219116
SENSOR 9 1.6097960472106934 1.5826407670974731
ODOMETRY -2.0040037920289717 -0.46407608887975993 1.3711416398883225
SENSOR 1 2.559475898742676 2.533186674118042
SENSOR 2 2.5424275398254395 2.5098989009857178
SENSOR 3 2.508391857147217 2.4974400997161865
SENSOR 4 2.517886161804199 2.461588144302368
SENSOR 5 2.3402974605560303 2.282991647720337
SENSOR 6 2.210019111633301 2.1285288333892822
SENSOR 7 2.0592708587646484 2.0152857303619385
SENSOR 8 1.9441416263580322 1.896289348602295
SENSOR 9 1.8294814825057983 1.8179960250854492
ODOMETRY -1.9915234021787542 -0.41411464237448514 1.2629217391155407
SENSOR 1 3.1359548568725586 3.1408395767211914
SENSOR 2 2.9927852153778076 2.7998969554901123
SENSOR 3 2.6172702312469482 2.497541904449463
SENSOR 4 2.4736547470092773 2.4748945236206055
SENSOR 5 2.4809062480926514 2.4769270420074463
SENSOR 6 2.457390785217285 2.4623758792877197
SENSOR 7 2.4608376026153564 2.4396510124206543
SENSOR 8 2.385866403579712 2.293105363845825
SENSOR 9 2.2375669479370117 2.160318374633789
ODOMETRY -1.9653926066558212 -0.3490419755942602 1.0977479301323285
SENSOR 1 1.5543160438537598 1.5830001831054688
SENSOR 2 1.6191962957382202 3.224622964859009
SENSOR 3 3.191073179244995 3.1559078693389893
SENSOR 4 3.1532819271087646 3.1206417083740234
SENSOR 5 3.1023454666137695 3.090106964111328
SENSOR 6 3.070688247680664 3.020859479904175
SENSOR 7 2.9453203678131104 2.73921275138855
SENSOR 8 2.5691280364990234 2.4354519844055176
SENSOR 9 2.4265198707580566 2.4121618270874023
ODOMETRY -1.919535665194978 -0.27655831089661326 0.9229240466586507
SENSOR 2 1.5423856973648071 1.5206273794174194
SENSOR 3 1.5010170936584473 1.4919081926345825
SENSOR 4 1.4806363582611084 1.4658266305923462
SENSOR 5 1.4661332368850708 1.4708576202392578
SENSOR 6 1.4807664155960083 1.512170672416687
SENSOR 7 1.5739715099334717 3.1337428092956543
SENSOR 8 3.0892012119293213 3.0732431411743164
SENSOR 9 3.0446763038635254 3.0250730514526367
ODOMETRY -1.9653926066558212 -0.3490419755942602 1.0977479301323285
SENSOR 3 3.428130626678467 1.4614756107330322
SENSOR 4 1.4271140098571777 1.3992947340011597
SENSOR 5 1.3689106702804565 1.366914987564087
SENSOR 6 1.3730815649032593 1.3562018871307373
SENSOR 7 1.3703442811965942 1.3885513544082642
SENSOR 8 1.4059902429580688 1.427952766418457
SENSOR 9 3.0352566242218018 3.001850128173828
ODOMETRY -1.919535665194978 -0.27655831089661326 0.9229240466586507
SENSOR 2 3.422588586807251 3.3827664852142334
SENSOR 3 3.3296117782592773 1.3901846408843994
SENSOR 4 1.3304740190505981 1.315008521080017
SENSOR 5 1.2766495943069458 1.2929221391677856
SENSOR 6 1.257704734802246 1.273293375968933
SENSOR 7 1.2888389825820923 1.2733879089355469
SENSOR 8 1.2938542366027832 1.3199310302734375
SENSOR 9 1.3401432037353516 2.9350922107696533
ODOMETRY -1.7285296570494966 -0.05133114589489869 0.85955029346723
SENSOR 1 3.4296371936798096 3.3759117126464844
SENSOR 2 3.3248708248138428 3.2756147384643555
SENSOR 3 3.2502379417419434 3.199375629425049
SENSOR 4 1.2327321767807007 1.239200472831726
SENSOR 5 1.2056218385696411 1.1886239051818848
SENSOR 6 1.1790802478790283 1.1936708688735962
SENSOR 7 1.1708332300186157 1.176306128501892
SENSOR 8 1.194125771522522 1.1784292459487915
SENSOR 9 1.2181576490402222 1.2347183227539062
ODOMETRY -1.6632732893969282 0.024406173038148984 0.8594641950246416
SENSOR 1 3.3322479724884033 3.2717695236206055
SENSOR 2 3.2273576259613037 3.166445255279541
SENSOR 3 3.1519949436187744 3.0955710411071777
SENSOR 4 1.1838135719299316 1.1226824522018433
SENSOR 5 1.1350146532058716 1.1049107313156128
SENSOR 6 1.0824061632156372 1.0843147039413452
SENSOR 7 1.0830585956573486 1.0739200115203857
SENSOR 8 1.0881093740463257 1.0907113552093506
SENSOR 9 1.0975134372711182 1.1048696041107178
ODOMETRY -1.5980097102548487 0.10013777088476522 0.8593785070280195
SENSOR 1 3.2220945358276367 3.1875710487365723
SENSOR 2 3.153834342956543 3.0906598567962646
SENSOR 3 3.0571300983428955 3.002612352371216
SENSOR 4 2.976243734359741 1.0765188932418823
SENSOR 5 1.0302705764770508 1.0100421905517578
SENSOR 6 0.9902986288070679 0.9985510110855103
SENSOR 7 0.9770016670227051 0.9662436246871948
SENSOR 8 0.9769779443740845 0.9798200726509094
SENSOR 9 0.985752522945404 0.9947383999824524
ODOMETRY -1.5327392873282073 0.17586342609187194 0.8592920816657414
SENSOR 1 3.117316722869873 3.076434373855591
SENSOR 2 3.036320924758911 2.994382619857788
SENSOR 3 2.951615810394287 2.921658992767334
SENSOR 4 2.873798370361328 0.9805594682693481
SENSOR 5 0.9384660720825195 0.9112734794616699
SENSOR 6 0.9106568098068237 0.8971332311630249
SENSOR 7 0.9038775563240051 0.87689608335495
SENSOR 8 0.8804228901863098 0.8766087293624878
SENSOR 9 0.895378828048706 0.903873860836029
ODOMETRY -1.4674618591637891 0.25158326031102246 0.8592066766902543
SENSOR 1 3.008399248123169 2.9787747859954834
SENSOR 2 2.9488086700439453 2.8994369506835938
SENSOR 3 2.8580374717712402 2.8286337852478027
SENSOR 4 2.777780055999756 2.7547645568847656
SENSOR 5 0.8703293800354004 0.8450884222984314
SENSOR 6 0.8368675112724304 0.8097888827323914
SENSOR 7 0.7977747917175293 0.783793032169342
SENSOR 8 0.7887769341468811 0.805787205696106
SENSOR 9 0.7688217759132385 0.7855713367462158
ODOMETRY -1.4021773515661846 0.32729740156902964 0.8591191933494039
SENSOR 1 2.9208688735961914 2.88906192779541
SENSOR 2 2.834191083908081 2.8139657974243164
SENSOR 3 2.76833176612854 2.737112045288086
SENSOR 4 2.702968120574951 2.6664340496063232
SENSOR 5 2.6405086517333984 0.7681124806404114
SENSOR 6 0.7565627098083496 0.7377358078956604
SENSOR 7 0.7240840792655945 0.7203823328018188
SENSOR 8 0.7071409821510315 0.69810551404953
SENSOR 9 0.6997939348220825 0.6956800818443298
ODOMETRY -1.3368857568628654 0.40300569192234204 0.8590290893078786
SENSOR 1 2.8369619846343994 2.7921693325042725
SENSOR 2 2.750821352005005 2.7056281566619873
SENSOR 3 2.6673145294189453 2.647186279296875
SENSOR 4 2.6155483722686768 2.581118583679199
SENSOR 5 2.567840337753296 2.5212762355804443
SENSOR 6 0.6882755756378174 0.6570354104042053
SENSOR 7 0.6522122621536255 0.6278562545776367
SENSOR 8 0.626284122467041 0.6295909285545349
SENSOR 9 0.6045063734054565 0.6064835786819458
ODOMETRY -1.2715871537406525 0.4787079879636573 0.8589440351654973
SENSOR 1 2.735342264175415 2.69272780418396
SENSOR 2 2.649470567703247 2.6074583530426025
SENSOR 3 2.584756374359131 2.5553743839263916
SENSOR 4 2.4848434925079346 2.4888503551483154
SENSOR 5 2.454728126525879 2.4318907260894775
SENSOR 6 2.4042744636535645 2.38899564743042
SENSOR 7 0.5747672915458679 0.5671330690383911
SENSOR 8 0.5491260886192322 0.5403727293014526
SENSOR 9 0.5296527147293091 0.5352960824966431
ODOMETRY -1.2062821059554456 0.5544039892320431 0.8588460756586024
SENSOR 1 2.619854211807251 2.5864450931549072
SENSOR 2 2.550326108932495 2.5339107513427734
SENSOR 3 2.4803435802459717 2.449763059616089
SENSOR 4 2.423309326171875 2.3923733234405518
SENSOR 5 2.3578989505767822 2.346691846847534
SENSOR 6 2.31733775138855 2.2972538471221924
SENSOR 7 2.2761898040771484 2.250180959701538
SENSOR 8 0.48065534234046936 0.4707246720790863
SENSOR 9 0.4623663127422333 0.45970451831817627
ODOMETRY -1.1409686847491691 0.6300956092224111 0.8587709293766173
SENSOR 1 2.539933681488037 2.4668233394622803
SENSOR 2 2.450500726699829 2.4245595932006836
SENSOR 3 2.413254499435425 2.3675782680511475
SENSOR 4 2.3234169483184814 2.299344778060913
SENSOR 5 2.273477077484131 2.269091844558716
SENSOR 6 2.225921154022217 2.204615354537964
SENSOR 7 2.1835594177246094 2.185551881790161
SENSOR 8 2.141993761062622 2.1214447021484375
SENSOR 9 0.4572306275367737 0.40102824568748474
ODOMETRY -1.0756460600026825 0.7057834006668879 0.858744707586527
SENSOR 1 2.436228036880493 2.3706929683685303
SENSOR 2 2.3655917644500732 2.324800729751587
SENSOR 3 2.319013833999634 2.259145975112915
SENSOR 4 2.243924140930176 2.220276355743408
SENSOR 5 2.189009189605713 2.154548168182373
SENSOR 6 2.138975143432617 2.1009721755981445
SENSOR 7 2.0942859649658203 2.0817272663116455
SENSOR 8 2.0662248134613037 2.046804428100586
SENSOR 9 2.046943426132202 2.017611503601074
ODOMETRY -1.0103157375764817 0.7814660865313737 0.8587303702551545
SENSOR 1 2.3096234798431396 2.282890558242798
SENSOR 2 2.261028289794922 2.248004198074341
SENSOR 3 2.1964619159698486 2.1742000579833984
SENSOR 4 2.140260696411133 2.132528305053711
SENSOR 5 2.100783348083496 2.0751922130584717
SENSOR 6 2.0630998611450195 2.029039144515991
SENSOR 7 2.0293941497802734 1.9866796731948853
SENSOR 8 1.986499309539795 1.9734455347061157
SENSOR 9 1.9308934211730957 1.9336879253387451
ODOMETRY -0.9449799709236304 0.8571404347794812 0.8586785021216172
SENSOR 1 2.2267630100250244 2.214998245239258
SENSOR 2 2.1658105850219727 2.1381607055664062
SENSOR 3 2.104834794998169 2.084041118621826
SENSOR 4 2.0600967407226562 2.0450472831726074
SENSOR 5 2.0002541542053223 1.9822343587875366
SENSOR 6 1.9653786420822144 1.9364722967147827
SENSOR 7 1.929638385772705 1.917155146598816
SENSOR 8 1.888558030128479 1.8855336904525757
SENSOR 9 1.8522690534591675 1.845960021018982
ODOMETRY -0.8796385548916379 0.9328070879717603 0.8585953806977366
SENSOR 1 2.111466407775879 2.0934581756591797
SENSOR 2 2.0478060245513916 2.0519394874572754
SENSOR 3 2.0134620666503906 1.9813381433486938
SENSOR 4 1.9553852081298828 1.9344651699066162
SENSOR 5 1.9221134185791016 1.9046424627304077
SENSOR 6 1.8781007528305054 1.8617348670959473
SENSOR 7 1.8320928812026978 1.810953974723816
SENSOR 8 1.8099924325942993 1.7942278385162354
SENSOR 9 1.7714937925338745 1.7457622289657593
ODOMETRY -0.8142908378278257 1.0084675038292212 0.8584982159287949
SENSOR 1 2.013544797897339 2.002941370010376
SENSOR 2 1.9815847873687744 1.9242336750030518
SENSOR 3 1.91719388961792 1.8888945579528809
SENSOR 4 1.8740652799606323 1.8483309745788574
SENSOR 5 1.8289973735809326 1.8084943294525146
SENSOR 6 1.7832424640655518 1.7634072303771973
SENSOR 7 1.742863416671753 1.739108681678772
SENSOR 8 1.7194011211395264 1.6917673349380493
SENSOR 9 1.6981045007705688 1.6746772527694702
ODOMETRY -0.748936445188255 1.0841216473989796 0.8583992954871501
SENSOR 1 1.935623288154602 1.8960400819778442
SENSOR 2 1.8734320402145386 1.843823790550232
SENSOR 3 1.8163862228393555 1.8187334537506104
SENSOR 4 1.7652560472488403 1.7655152082443237
SENSOR 5 1.732000470161438 1.73189377784729
SENSOR 6 1.7054826021194458 1.6814213991165161
SENSOR 7 1.676342487335205 1.6518259048461914
SENSOR 8 1.6363029479980469 1.6171187162399292
SENSOR 9 1.5965726375579834 1.5934795141220093
ODOMETRY -0.6835753092370332 1.1597696701131748 0.8582949015666248
SENSOR 1 1.8095920085906982 1.7817412614822388
SENSOR 2 1.7816811800003052 1.7577342987060547
SENSOR 3 1.718780517578125 1.723331093788147
SENSOR 4 1.684504747390747 1.6675705909729004
SENSOR 5 1.6587567329406738 1.6183561086654663
SENSOR 6 1.609250783920288 1.5771064758300781
SENSOR 7 1.5626996755599976 1.5533204078674316
SENSOR 8 1.5545796155929565 1.5342928171157837
SENSOR 9 1.5092209577560425 1.5058770179748535
ODOMETRY -0.6182070425289957 1.2354122408680934 0.8581891590687497
SENSOR 1 1.7261508703231812 1.713843584060669
SENSOR 2 1.679248332977295 1.6603989601135254
SENSOR 3 1.626474142074585 1.6017848253250122
SENSOR 4 1.5972622632980347 1.5677201747894287
SENSOR 5 1.5469714403152466 1.538155198097229
SENSOR 6 1.522434115409851 1.50203537940979
SENSOR 7 1.4651607275009155 1.4714293479919434
SENSOR 8 1.457820177078247 1.4577064514160156
SENSOR 9 1.4469285011291504 1.4392266273498535
ODOMETRY -0.5528321144322466 1.311048524524149 0.8580844811187529
SENSOR 1 1.6349483728408813 1.6021040678024292
SENSOR 2 1.588043451309204 1.5441750288009644
SENSOR 3 1.5250704288482666 1.5141321420669556
SENSOR 4 1.5151952505111694 1.4674073457717896
SENSOR 5 1.464556097984314 1.4633442163467407
SENSOR 6 1.447859525680542 1.4135452508926392
SENSOR 7 1.4102998971939087 1.3793675899505615
SENSOR 8 1.3828611373901367 1.3831943273544312
SENSOR 9 1.3477964401245117 1.35684072971344
ODOMETRY -0.4874511571465234 1.3866782325921316 0.8579923221362931
SENSOR 1 1.5235182046890259 1.4852104187011719
SENSOR 2 1.4889683723449707 1.4784342050552368
SENSOR 3 1.4512174129486084 1.4261780977249146
SENSOR 4 1.4057092666625977 1.408228874206543
SENSOR 5 1.381738305091858 1.3456907272338867
SENSOR 6 1.3559584617614746 1.3380862474441528
SENSOR 7 1.3381084203720093 1.3024916648864746
SENSOR 8 1.2899925708770752 1.281017780303955
SENSOR 9 1.278327226638794 1.2698752880096436
ODOMETRY -0.4220619862106763 1.4623036983736255 0.8578797084378225
SENSOR 1 1.4218487739562988 1.4112683534622192
SENSOR 2 1.377906322479248 1.3768744468688965
SENSOR 3 1.3531898260116577 1.3441026210784912
SENSOR 4 1.330711841583252 1.306377649307251
SENSOR 5 1.2784440517425537 1.2644202709197998
SENSOR 6 1.2657870054244995 1.2326059341430664
SENSOR 7 1.2296202182769775 1.2052901983261108
SENSOR 8 1.2060788869857788 1.2011693716049194
SENSOR 9 1.196584701538086 1.173233985900879
ODOMETRY -0.35666401127934233 1.537925776206075 0.857729431694022
SENSOR 1 1.336095929145813 1.3135613203048706
SENSOR 2 1.2903265953063965 1.2793195247650146
SENSOR 3 1.2529140710830688 1.2433909177780151
SENSOR 4 1.2368454933166504 1.2093429565429688
SENSOR 5 1.2048060894012451 1.1698687076568604
SENSOR 6 1.1583904027938843 1.1491409540176392
SENSOR 7 1.1399298906326294 1.1161096096038818
SENSOR 8 1.1211721897125244 1.1350935697555542
SENSOR 9 1.0922096967697144 1.1059110164642334
